protocol,profile_flows,profile_avg_detecting_total_ms,profile_avg_detecting_detection_only_ms,profile_avg_detecting_flow_table_ms,profile_avg_detecting_other_ms,profile_avg_detecting_detection_ratio,profile_avg_detecting_flow_table_ratio,profile_avg_detecting_other_ratio,profile_avg_detecting_ipc,profile_avg_detecting_llc_misses,profile_avg_detecting_llc_miss_ratio,profile_avg_detecting_branch_miss_per_kinst,protocol_label,family
DNS,2324.0,0.0035980000000000005,0.002586,0.0005385,0.0004735,0.721123,0.1492435,0.129633,1.7079265000000001,22.7801205,0.24128950000000002,2.133498,DNS,DNS
LLMNR,102.0,0.00353,0.0024885000000000003,0.0006900000000000001,0.00035150000000000003,0.6965045000000001,0.203947,0.0995485,1.026609,53.632353,0.1874125,5.2602395,LLMNR,LLMNR
