protocol,protocol_detected,master_proto,app_proto,category_name,category_id,flows,avg_detect_pkt_in_flow,var_detect_pkt_in_flow,avg_detecting_bytes,var_detecting_bytes,avg_packets_in_flow,var_packets_in_flow,avg_bytes_in_flow,var_bytes_in_flow,avg_detecting_total_ms,var_detecting_total_ms,avg_detecting_detection_only_ms,var_detecting_detection_only_ms,avg_detecting_flow_table_ms,var_detecting_flow_table_ms,avg_detecting_other_ms,var_detecting_other_ms,avg_detecting_detection_ratio,var_detecting_detection_ratio,avg_detecting_flow_table_ratio,var_detecting_flow_table_ratio,avg_detecting_other_ratio,var_detecting_other_ratio
ICMPV6,1,0,102,Network,14,770,1.0,0.0,92.41428571428571,2751.6868089053805,95.36493506493507,25009.956432787985,8354.494805194805,182402422.83179122,0.0020022714285714283,1.2484777795732837e-06,0.0009474753246753247,5.781653844560634e-07,0.0007166883116883116,4.980439470062406e-07,0.0003381077922077922,1.293667143548659e-07,0.5150789194805195,0.04715036333219351,0.3117303480519481,0.055881096713328214,0.17319071948051948,0.023724303915430404
TLS.AWS_Cloudfront,1,91,464,Cloud,13,749,4.002670226969292,0.005333323826517244,526.2069425901202,18338.706173429277,58.93591455273698,22640.76224819564,41242.82242990654,38019528462.68542,0.008301157543391188,1.2123546400665952e-06,0.00726388785046729,9.253145294785573e-07,0.00039447263017356485,1.675799902388766e-07,0.0006427970627503338,1.8903108565225374e-07,0.8768073364485982,0.002720268929053691,0.046653275033377836,0.0018598692304049973,0.07653941255006674,0.0022408853066001625
HTTP_Proxy,1,0,131,Web,5,746,5.839142091152815,48.11353492082886,2066.3847184986594,38922317.31445817,190.21849865951742,557927.4147248239,196372.98525469168,662970791110.2261,0.005401634048257373,4.767470642218732e-06,0.004125483914209116,1.8655701988029094e-06,0.00045195710455764077,7.398107702779437e-07,0.0008241930294906167,6.264817643481949e-07,0.7829132908847185,0.0094499268181178,0.07526963538873996,0.005644358737226307,0.14181706970509383,0.007348560491343666
QUIC.Google,1,188,126,Advertisement,101,715,1.0,0.0,1392.0,0.0,69.31748251748252,104827.8027013546,49399.88251748252,89419490523.34004,0.0023933356643356645,6.932949894273559e-07,0.0017129720279720278,4.697205754413419e-07,0.00031114405594405593,1.493735274996332e-07,0.0003692195804195804,1.62400501434789e-07,0.725869262937063,0.02150788849732667,0.12595152167832166,0.015700442897857922,0.1481792111888112,0.019250537653962393
IMAPS,1,0,51,Email,3,707,32.15841584158416,0.5689638270757769,7128.151343705799,16383832.11429452,308.93493635077795,28354403.438482434,348813.5997171146,61076877411528.27,0.012411305516265911,8.55378238473619e-06,0.006075923620933523,1.0340160846895764e-06,0.002029035360678925,1.6226388375049264e-06,0.0043063465346534656,2.049488441441315e-06,0.4980417807637907,0.003771185464671879,0.15732680480905234,0.002968942351435734,0.3446314497878359,0.0025935997497099966
HTTP_Connect,1,0,130,ArtifIntelligence,109,642,4.0,0.0,418.9018691588785,311.4498718956532,60.886292834890966,501061.9823977832,28968.2507788162,14628192377.767328,0.005085649532710281,3.348449554742772e-06,0.004061057632398754,2.9109681539993788e-06,0.00035643769470404985,1.5227592213051114e-07,0.0006681542056074767,2.0130280643869914e-07,0.794891246105919,0.007411540885602984,0.0695633831775701,0.004781729887220776,0.1355453753894081,0.006932222415785874
TLS.Yahoo,1,91,70,Web,5,580,4.001724137931035,0.0017211652794292503,559.1844827586207,22941.99872473246,29.063793103448276,548.6045511296077,9687.379310344828,392711736.14922714,0.008537048275862068,1.2061917838763377e-06,0.007497836206896552,1.0178670955856123e-06,0.00038377758620689663,1.3745080742865637e-07,0.0006554344827586207,1.6157264915576696e-07,0.8791674189655172,0.0022935428646537782,0.044464179310344826,0.0016793234302195721,0.07636839655172414,0.0019574270742668846
NetBIOS,1,0,10,System,18,519,2.2639691714836223,6.0324397370072145,194.5587668593449,39330.269667843524,61.1868978805395,83865.05370116683,6527.664739884393,742806977.1130342,0.0021426820809248557,1.13040721106619e-06,0.0013399364161849712,5.175749921035338e-07,0.0003343217726396917,1.4046061900572096e-07,0.00046842389210019275,2.189373733019999e-07,0.6425636242774566,0.02518650989385305,0.1542688901734104,0.020359780735176764,0.20316750096339112,0.025689054550631505
TLS.Microsoft365,1,91,219,Collaborative,15,451,4.0266075388026605,0.043637936883299484,480.6585365853659,5727.32020983181,28.75831485587583,1412.4271758742584,15333.341463414634,1132412671.351252,0.009870991130820399,5.484158709455706e-06,0.00884039024390244,5.02864308052566e-06,0.0003901241685144124,1.5412590475956362e-07,0.0006404767184035477,1.7821971287260144e-07,0.8938831596452328,0.0022978322314068864,0.039940518847006654,0.0015264905824580706,0.06617634589800443,0.0016289140310422172
FTP_CONTROL,1,0,1,Download,7,445,28.1438202247191,2.5456078777932083,2057.9932584269663,60389.903325337706,99.17752808988764,1043039.1752253498,8424.30786516854,9604700206.689493,0.019259341573033707,1.2277924548496399e-05,0.01587392359550562,1.2767099463825275e-05,0.0007149640449438203,1.4598807061734632e-07,0.0026704539325842695,3.9555276473172576e-07,0.8181340449438202,0.0027790668433687665,0.03850395505617978,0.0005262534914766317,0.14336199550561798,0.0018475186059011038
NTP,1,0,9,System,18,440,1.0,0.0,92.52727272727273,29.86743801652893,39.91818181818182,6710.670578512397,3597.7545454545457,54321655.830661155,0.0017018568181818184,1.761646445408058e-06,0.0010121909090909092,1.450830240826446e-06,0.00038776818181818185,2.416727098966942e-07,0.0003018977272727273,1.272560145402893e-07,0.6253327727272727,0.03176148412258471,0.19989035454545456,0.03315713002106976,0.17477689318181822,0.021876763236272682
SMTP,1,0,3,Email,3,367,32.01634877384196,0.09782536064563548,12515.25613079019,66290641.96164498,61.17983651226158,3753.6243345781763,29282.188010899183,3581023163.771191,0.011895013623978202,3.928575037961526e-06,0.006107326975476839,5.312556042586996e-07,0.001801092643051771,6.718556044962841e-07,0.003986594005449591,8.757395381657004e-07,0.5188111716621253,0.002451657168131295,0.14741749591280653,0.002317215687443444,0.33377133514986373,0.001540113002108383
TLS.Yandex,1,91,25,Web,5,362,4.0,0.0,543.6767955801105,22692.014323433352,56.98066298342541,9955.206808400231,44934.81767955801,15092396326.11593,0.008764240331491714,3.085913914389823e-05,0.007452439226519338,9.57685666196087e-07,0.000676243093922652,3.05055275983639e-05,0.0006355580110497238,1.7440105878941425e-07,0.8785708342541436,0.004193569507751534,0.04743899447513812,0.0038635850705911303,0.07399017127071823,0.0019771802882800585
TLS.AWS_S3,1,91,463,Cloud,13,353,4.002832861189802,0.002824836087281016,455.07365439093485,3462.6121387700728,30.373937677053824,481.2029468176457,12098.484419263455,583844113.8984824,0.008357589235127479,1.997622553651823e-06,0.007340634560906516,1.710057597332456e-06,0.00039828895184135975,1.683571006428107e-07,0.0006186657223796034,1.6845456814515808e-07,0.878878509915014,0.002703818502816474,0.04775230311614731,0.002181097150296223,0.07336917563739377,0.001940476682286432
SMTPS.GMail,1,29,122,Email,3,343,4.005830903790088,0.011627808141165664,436.27113702623905,783.1772135759761,43.40524781341108,7.343062839463151,8127.262390670554,1871708.4326088624,0.007818650145772595,1.1226509913046437e-06,0.006817763848396502,1.088494314494811e-06,0.0003763061224489796,1.226450345689296e-07,0.0006245801749271137,1.7348332812008605e-07,0.8718597959183674,0.0029018733173052894,0.048381148688046646,0.001927480639053694,0.0797590583090379,0.002448603455151119
TLS.eBay,1,91,179,Shopping,27,305,4.0,0.0,492.5016393442623,12567.154915345338,60.747540983606555,6475.395280838485,40340.53114754098,10757704367.363785,0.00837009180327869,3.7569150312883626e-05,0.00737280655737705,3.762134993307175e-05,0.00036759672131147543,9.82473029400699e-08,0.0006296885245901638,1.5016780790110185e-07,0.8773704327868852,0.002075211212429089,0.04519257049180328,0.0013452479628089653,0.07743696721311476,0.0019203301703399089
IGMP,1,0,82,Network,14,299,1.0,0.0,61.264214046822744,8.796411673247501,30.93645484949833,829.4708784018076,1910.428093645485,3207344.4321204457,0.0015354180602006689,7.974252533193142e-07,0.0004888127090301003,2.3570247997225983e-07,0.0007297725752508362,4.542722894151072e-07,0.00031683277591973246,1.1787688842406684e-07,0.38163978595317727,0.040274050448596325,0.39903796989966556,0.07151839646657769,0.21932222408026752,0.03317381736063541
RDP,1,0,88,RemoteAccess,12,286,32.0,0.0,18611.433566433567,13027826.909922246,36.55244755244755,250.1843121913052,22117.321678321678,249595331.6377818,0.01307752097902098,3.5629181726368024e-06,0.00607477972027972,1.6216353539292877e-07,0.0021989265734265735,4.3579570439874807e-07,0.004803814685314685,2.660314053071056e-06,0.4690507377622377,0.0016525392355990639,0.16699332867132868,0.0016557590820388283,0.36395594405594406,0.002079670880822045
TLS.YouTube,1,91,124,Media,1,250,4.0,0.0,547.808,23935.683136,241.608,338067.5983359999,296689.576,836612918975.4122,0.00826502,2.0830923795999996e-06,0.0072343320000000004,1.9552212777760003e-06,0.00036548,1.0182148159999999e-07,0.000665208,2.42297740736e-07,0.87562062,0.0030800539474355997,0.04441313200000001,0.001433801248466576,0.079966256,0.002956464072294464
TLS.FbookReelStory,1,91,337,SocialNetwork,6,248,4.0,0.0,458.2258064516129,2715.19901144641,59.95161290322581,8918.594432882415,46273.01612903226,11715801465.644901,0.007566133064516129,1.6436305347131893e-06,0.006584072580645161,1.3851003173126952e-06,0.00037284677419354844,1.2240384748959417e-07,0.0006092137096774193,1.6624525674752862e-07,0.8703381733870967,0.0029591048788449367,0.04946410483870967,0.0019711855310857833,0.08019772983870968,0.0024160813182374967
TLS.LinkedIn,1,91,233,SocialNetwork,6,228,4.0,0.0,461.55263157894734,1822.2296860572483,28.61842105263158,259.1658010156971,9533.184210526315,202944363.72922438,0.009149043859649124,0.00019292902701562015,0.008138947368421053,0.00019144186416389654,0.00039020175438596484,1.5579933648815018e-07,0.0006198947368421051,2.397003485687904e-07,0.8802727763157895,0.0027882578242175095,0.04648863157894737,0.0019205009805835641,0.07323858771929825,0.0022246367742247614
HTTP.GoogleServices,1,7,239,Web,5,210,3.9952380952380953,0.0047392290249433115,611.2571428571429,4877.886258503401,44.733333333333334,1635.7765079365079,20468.4,1938220675.7257142,0.005837128571428572,2.9162851501360543e-06,0.004767371428571429,2.9176155953741494e-06,0.0003909857142857143,1.5317732836734693e-07,0.0006787714285714286,2.0341659537414966e-07,0.8094494285714285,0.006882903972178231,0.06894086190476191,0.004098907350461882,0.12160967142857142,0.006065217929849182
MDNS,1,0,8,Network,14,197,1.0,0.0,132.90862944162436,4524.824138730707,104.28934010152284,62555.41374423458,14279.842639593908,1068579156.7924966,0.0032735837563451784,5.522831298822438e-06,0.0022484365482233503,3.383035748511943e-06,0.0006784670050761422,6.775673758148883e-07,0.00034668020304568534,1.3197146625782678e-07,0.7082680304568528,0.02847892142760313,0.18203283756345176,0.028515433804745194,0.10969915228426398,0.011058981662910819
NetBIOS.SMBv23,1,10,41,System,18,179,8.94413407821229,0.10861084235822852,1095.5307262569831,8371.668050310538,88.73184357541899,19457.16831559564,23267.351955307262,1312313265.8146749,0.01078632402234637,5.545936263724603e-06,0.009240340782122906,5.727152850347991e-06,0.0005185363128491619,2.0342277382104177e-07,0.0010274469273743017,1.7608767735089415e-07,0.8481835363128489,0.0048890153196229835,0.052801011173184365,0.003376366030837864,0.09901550279329609,0.0016892339182164727
HTTP.Microsoft,1,7,212,Web,5,177,4.011299435028248,0.022471192824539566,452.82485875706215,511.4439018162086,12.248587570621469,23.11334546267037,4544.649717514124,45969288.62306489,0.0075179604519774006,1.0239259857193016e-05,0.006466864406779661,9.9311905691851e-06,0.0003606553672316384,1.3170911851639058e-07,0.0006904406779661017,2.0230767020970988e-07,0.8497744237288135,0.005057943231385425,0.052957310734463275,0.0031690566587452523,0.09726827118644069,0.003695475973338887
DCERPC,1,0,370,RPC,16,165,7.127272727272727,1.4565289256198344,1101.2969696969697,534338.4754453626,32.339393939393936,217.39996326905415,6405.890909090909,27794438.75173554,0.006013157575757576,4.628240847897152e-06,0.00470900606060606,4.245735351478421e-06,0.0004008909090909091,1.1728363658402204e-07,0.0009032606060606061,2.0632102905417814e-07,0.7651870909090909,0.008382121338385676,0.07088795151515151,0.003206378205464315,0.1639249636363636,0.006685327383053222
HTTP.WindowsUpdate,1,7,147,SoftwareUpdate,19,150,4.0,0.0,584.3133333333334,7901.415155555556,35383.253333333334,62943471927.08249,49432932.833333336,1.1119901455219251e+17,0.0069744866666666665,1.0255820609822221e-05,0.0060558800000000005,9.737083398933333e-06,0.0003361733333333333,9.441111662222223e-08,0.0005824333333333333,9.658977888888892e-08,0.85493974,0.004591597334325733,0.051123419999999996,0.0019998664140436,0.09393689999999999,0.0031108222061033333
Telnet,1,0,77,RemoteAccess,12,144,32.0,0.0,1993.423611111111,97283.32749807097,61.048611111111114,1007.7684702932098,3880.2916666666665,8106582.401041667,0.0215874375,2.3872325634982637e-05,0.008051013888888889,1.3701154998070988e-06,0.004496951388888889,2.389243865692515e-06,0.009039472222222223,6.914195110339505e-06,0.3847019791666667,0.003496011137339844,0.20304004166666667,0.0014596192177621528,0.41225799305555555,0.0020378117311180073
TeamViewer,1,0,148,RemoteAccess,12,139,32.618705035971225,28.077635733140102,3047.705035971223,12204599.459758813,109.84892086330935,43638.45918948294,17643.51798561151,4903158810.03385,0.02181177697841727,1.0500431338750582e-05,0.008196050359712229,1.2108132852336838e-06,0.004361043165467627,1.1029097391439364e-06,0.00925468345323741,2.3379682595103772e-06,0.37846844604316543,0.0014762995195420528,0.19785892805755395,0.0007082100057502201,0.423672654676259,0.0010305148315066508
TLS.Cloudflare,1,91,220,Media,1,136,4.0,0.0,447.84558823529414,2609.807039359862,53.35294117647059,2062.4783737024222,31258.382352941175,2230620389.3538055,0.008345132352941176,1.3284204530709342e-06,0.00727364705882353,1.2018363313148786e-06,0.0004610661764705883,1.918691941500865e-07,0.0006104191176470588,1.6816134639922145e-07,0.8722691544117648,0.002774504765909981,0.054719970588235294,0.002417933551440311,0.0730108161764706,0.002103078837855915
SMBv23,1,0,41,System,18,133,32.0,0.0,5463.285714285715,28874.158968850705,33.96992481203007,5.03668946803098,5617.849624060151,78040.69919158798,0.013677849624060151,1.924428774379558e-06,0.00638078947368421,1.721377902651365e-07,0.0024153082706766917,6.20687882412799e-07,0.004881751879699248,6.490709233987224e-07,0.4695458421052631,0.0015242986842532646,0.1744276992481203,0.0019126838482253377,0.3560263684210527,0.001289399476789078
Apple,1,0,140,Web,5,110,32.0,0.0,7822.845454545454,5327709.039752066,78.51818181818182,61471.849669421485,17608.036363636365,4656642229.762314,0.014741990909090908,1.6511634881735537e-05,0.007249118181818181,4.508792496694216e-07,0.002526072727272728,7.161985812892563e-06,0.0049668,2.27499116e-06,0.5083299727272728,0.004910868730699255,0.15738693636363638,0.003742661112950496,0.3342830272727274,0.0018297503586628926
QUIC.GoogleServices,1,188,239,Web,5,103,1.0,0.0,1392.0,0.0,25.718446601941746,932.4741257422945,15874.883495145632,834163396.7242906,0.0026726019417475737,1.3048720260156472e-06,0.0019482427184466015,4.849690381751344e-07,0.0004390388349514563,3.772907946083514e-07,0.0002853203883495146,1.0791388764256766e-07,0.749048427184466,0.020528704190050522,0.1466145145631068,0.020894773299609013,0.10433700970873788,0.010621822201077576
HTTP.Microsoft365,1,7,219,Collaborative,15,91,4.0,0.0,560.7362637362637,49941.908465161214,15.142857142857142,41.7927786499215,3154.285714285714,2955392.5996860284,0.006030274725274724,3.0594893201304197e-06,0.004991252747252747,2.5450751119430022e-06,0.00038984615384615387,1.4276494336432796e-07,0.0006491758241758241,2.385205405144307e-07,0.8256159890109891,0.005636175103307573,0.06437035164835164,0.003539985271634585,0.11001372527472529,0.004880701339627823
HTTP.Yahoo,1,7,70,Advertisement,101,88,4.0,0.0,751.9886363636364,89787.10214359502,16.261363636363637,48.46577995867768,3118.556818181818,10648282.769498967,0.006935579545454545,6.4273021300361575e-06,0.005938488636363637,6.3843095680526854e-06,0.0003558181818181818,1.0681085330578514e-07,0.0006412727272727274,1.3193147107438017e-07,0.8449811931818182,0.004775778841019499,0.052823329545454545,0.0020619965583573087,0.10219544318181818,0.004303531156496771
TLS.WindowsUpdate,1,91,147,SoftwareUpdate,19,88,4.011363636363637,0.011234504132231406,458.96590909090907,887.1920196280993,74.26136363636364,8469.556689049588,85357.47727272728,21731894131.908573,0.01007953409090909,1.835071112474174e-06,0.009177852272727273,1.9139538531766534e-06,0.0003018863636363636,9.421564617768595e-08,0.0005997954545454545,1.125558445247934e-07,0.9097451249999999,0.0015659415083821022,0.029768215909090904,0.0008800882216238378,0.06048665909090909,0.0012237587184974175
HTTP.SOAP,1,7,253,Collaborative,15,83,4.0,0.0,608.433734939759,838.6552474960084,16.795180722891565,52.01829002758021,8997.530120481928,109579218.63463494,0.006132445783132529,9.480221644650893e-06,0.005216662650602409,9.554503934388156e-06,0.0003577951807228915,1.2896459660328062e-07,0.0005579879518072289,1.5754890346929892e-07,0.837062204819277,0.0066366805850785315,0.06370890361445783,0.00400934333659312,0.0992288795180723,0.004420243785696327
TLS.Salesforce,1,91,266,Web,5,76,4.0,0.0,485.5263157894737,530.3545706371191,27.157894736842106,588.0540166204985,8099.9473684210525,228539951.47091404,0.009370736842105262,9.728835096952908e-07,0.0084215,8.625269868421053e-07,0.00033,1.1170581578947367e-07,0.0006192368421052631,1.6043157548476454e-07,0.8993946184210524,0.0019278960944201869,0.03430776315789474,0.0010052051554702217,0.06629761842105264,0.0017164461138149236
HTTP_Connect.Microsoft365,1,130,219,Collaborative,15,70,4.0,0.0,434.2857142857143,67.34693877551022,27.257142857142856,152.56244897959184,25483.1,5318411931.861429,0.005048828571428572,8.995162563265307e-07,0.004073257142857142,6.846043624489797e-07,0.0003360714285714285,1.7859289489795914e-07,0.0006395,1.7812453571428573e-07,0.8101013857142858,0.007159517201694085,0.06485631428571428,0.005501596317472654,0.12504235714285714,0.005401095748343877
DHCPV6,1,0,103,Network,14,67,1.0,0.0,118.0,292.089552238806,309.1641791044776,1713967.8387168634,50106.02985074627,46739835254.864784,0.0033194029850746273,1.4013964793940741e-06,0.002312731343283582,8.012223457340165e-07,0.0006778955223880598,4.599463323680108e-07,0.00032877611940298514,1.407641737580753e-07,0.7161011492537313,0.023824897625529966,0.18462271641791048,0.026568233761576295,0.09927607462686568,0.010681337238516818
TLS.Alibaba,1,91,274,Web,5,62,4.0,0.0,497.69354838709677,13965.599635796047,85.96774193548387,33175.77315296566,68355.5,36903563074.6371,0.007985645161290323,5.853349708636836e-07,0.007013854838709678,4.191990273152967e-07,0.0003334838709677419,8.18102174817898e-08,0.000638306451612903,1.792717286680541e-07,0.8800806451612904,0.0024830212305515086,0.041405645161290326,0.0011645872832934442,0.07851377419354841,0.0022644800108522376
HTTP.AWS_Cloudfront,1,7,464,Cloud,13,59,4.0,0.0,697.1016949152543,121821.00660729675,48.59322033898305,5853.834530307384,24903.98305084746,6658443135.948865,0.005320423728813559,1.1969118374030454e-06,0.004337016949152542,1.1147862878483194e-06,0.0002906101694915254,5.473820396437806e-08,0.0006927966101694914,2.4732406032749203e-07,0.8146966440677965,0.006922246854025855,0.05615898305084745,0.001990845188118357,0.12914442372881355,0.006656507137600114
TLS.VK,1,91,22,SocialNetwork,6,57,4.0,0.0,502.7719298245614,17047.755001538935,90.7719298245614,18805.053247152966,73487.59649122808,23116252797.082794,0.008106947368421052,8.881830323176361e-07,0.007122052631578947,6.61490084949215e-07,0.00036821052631578945,8.222504339796858e-08,0.0006166842105263158,1.6698768975069253e-07,0.8801206140350877,0.0020954055983773466,0.045114894736842104,0.0011359911640240073,0.07476452631578948,0.0019626432222142197
NetBIOS.SMBv1,1,10,16,System,18,55,1.4363636363636363,5.045950413223138,316.8909090909091,89645.00628099174,107.58181818181818,59577.04330578512,28288.454545454544,4251502468.029753,0.0036063090909090913,5.751774068099173e-06,0.0023832,4.4513646327272725e-06,0.0008900727272727274,4.83757921983471e-07,0.00033303636363636363,1.631685441322314e-07,0.6599784727272726,0.030263005593776527,0.24417549090909088,0.03234934372155901,0.09584610909090908,0.009797504081697193
HTTP_Connect.Github,1,130,203,Collaborative,15,55,4.0,0.0,409.8181818181818,93.42148760330579,24.381818181818183,23.472396694214886,10296.418181818182,5753322.934214877,0.004853763636363637,3.0750392714049593e-06,0.003648054545454545,1.5436479424793389e-06,0.0005086181818181818,6.056544542148761e-07,0.0006970909090909089,2.594865917355371e-07,0.7633559454545452,0.009433415251397024,0.09538252727272728,0.010428753936031073,0.14126154545454545,0.006180176629229751
POPS,1,0,23,Email,3,53,32.45283018867924,3.4553221787112824,10836.528301886792,99533099.72089708,127.30188679245283,16254.814524741905,93394.03773584905,23693907979.394806,0.011077018867924528,1.4539713770024922e-06,0.005829113207547169,8.139852702029193e-07,0.0015872641509433961,3.791886472054111e-07,0.003660641509433962,4.870611733713065e-07,0.5268800943396226,0.0036098528273684587,0.14203635849056603,0.00234444784219224,0.3310836037735849,0.002888573916314703
IMAP,1,0,4,Email,3,50,32.2,0.31999999999999995,5546.0,6319141.32,56.14,708.4404000000001,9040.56,54058854.24640001,0.01507374,1.60143624724e-05,0.006543360000000001,1.9107479103999996e-06,0.00268272,1.3219793616e-06,0.00584766,3.5138892644000002e-06,0.44236758000000004,0.0024359768107236,0.17273568,0.0016882422907776,0.38489668,0.0017703090244575994
