protocol,protocol_detected,master_proto,app_proto,category_name,category_id,flows,avg_detect_pkt_in_flow,var_detect_pkt_in_flow,avg_detecting_bytes,var_detecting_bytes,avg_packets_in_flow,var_packets_in_flow,avg_bytes_in_flow,var_bytes_in_flow,avg_detecting_instructions,var_detecting_instructions,avg_detecting_cycles,var_detecting_cycles,avg_detecting_ipc,var_detecting_ipc,avg_detecting_llc_misses,var_detecting_llc_misses,avg_detecting_llc_refs,var_detecting_llc_refs,avg_detecting_llc_miss_ratio,var_detecting_llc_miss_ratio,avg_detecting_branch_misses,var_detecting_branch_misses,avg_detecting_branch_miss_per_kinst,var_detecting_branch_miss_per_kinst
TLS.Microsoft,1,91,212,Web,5,769,4.0091027308192455,0.016822211813088784,479.82184655396617,3797.392188527819,28.234070221066318,4235.93220723044,17588.993498049414,6171358626.339358,150433.94018205462,80427550.26950374,57123.37711313394,114799282.06064652,2.707715366710013,0.19287151254479137,54.365409622886865,4075.5972950532755,507.30559167750323,264262.5685122962,0.16516892457737323,0.019864275078980007,245.77243172951884,17737.837679522323,0.8225785721716514,0.2062329966692851
TLS.AWS_Cloudfront,1,91,464,Cloud,13,749,4.002670226969292,0.005333323826517244,526.2069425901202,18338.706173429277,58.93591455273698,22640.76224819564,41242.82242990654,38019528462.68542,136336.347129506,257650544.68323943,43176.72363150868,18235762.70199162,3.155326367156208,0.0521122632225421,12.236315086782376,68.59168521981243,85.826435246996,7314.728219735793,0.1974885393858478,0.022318271481070878,96.59679572763685,1796.6465050864433,0.37291941922563415,0.03625145254829688
HTTP_Proxy,1,0,131,Web,5,746,5.839142091152815,48.11353492082886,2066.3847184986594,38922317.31445817,190.21849865951742,557927.4147248239,196372.98525469168,662970791110.2261,67492.57506702413,210537648.61165714,27836.227882037532,108031746.23761399,2.5276013056300264,0.12616661519420416,13.88739946380697,1185.2125221916351,202.05361930294907,203004.5145512438,0.13551815817694374,0.026353755057977657,61.53619302949062,3046.5945345686378,0.6657749477211796,0.39648100718531226
ICMPV6,1,0,102,Network,14,719,1.0,0.0,92.55493741307372,2916.925702325707,96.9095966620306,25958.769295943017,8486.276773296246,189181576.3197804,7713.375521557719,1510632.9187888452,7238.133518776078,13113172.196359107,1.171679609179416,0.09278044283476937,12.556328233657858,787.7266602316229,140.7482614742698,28452.34135650465,0.12735143671766344,0.02733834591554502,48.009735744089014,479.44218616104496,2.703147087621697,7.187012134508848
QUIC.Google,1,188,126,Advertisement,101,715,1.0,0.0,1392.0,0.0,69.31748251748252,104827.8027013546,49399.88251748252,89419490523.34004,17057.6027972028,6492981.148523643,11365.106293706294,10272423.336953396,1.5807367972027975,0.11975903923527216,12.391608391608392,198.12636314734215,123.4013986013986,21310.12559244951,0.17459682657342657,0.02748798673183845,67.10909090909091,1391.9461411315958,1.77694753986014,1.7113252675473116
IMAPS,1,0,51,Email,3,707,32.15841584158416,0.5689638270757769,7128.151343705799,16383832.11429452,308.93493635077795,28354403.438482434,348813.5997171146,61076877411528.27,108903.86138613861,294013820.73043257,70791.26874115983,260350170.8216962,1.5825744568599718,0.09480103811608406,233.1230551626591,75126.25218415962,1181.5205091937764,169446.6597632485,0.17757649222065064,0.020095755380877947,205.07213578500708,1153.1673565416756,1.4698759731258837,0.2430209700608126
HTTP_Connect,1,0,130,ArtifIntelligence,109,670,4.0,0.0,418.9,301.3407462686567,59.44328358208955,480174.67364891974,29672.935820895524,14210740194.027222,56912.08805970149,85307144.21164846,26066.805970149253,54707116.6339942,2.272874256716418,0.17102376370754607,10.211940298507463,422.09537981733115,273.7507462686567,250028.54235018935,0.06997838358208955,0.009357099578248387,77.44776119402985,5031.253241256405,0.9020929805970149,0.5706285829839086
TLS.Yahoo,1,91,70,Web,5,580,4.001724137931035,0.0017211652794292503,559.1844827586207,22941.99872473246,29.063793103448276,548.6045511296077,9687.379310344828,392711736.14922714,139874.73793103447,32380000.272699166,44331.69310344828,15283901.854090368,3.170168724137931,0.04151435180007907,15.013793103448275,105.74463733650417,82.84482758620689,7690.489714625445,0.23553481379310343,0.024431079914951533,103.63620689655173,2346.903861474436,0.36250157241379316,0.032638420700261996
NetBIOS,1,0,10,System,18,518,2.2664092664092665,6.040995214740387,194.75289575289574,39386.63778118991,61.28185328185328,84022.27577108273,6538.088803088803,744184572.3087162,16286.733590733591,191688997.68964383,10315.445945945947,29405124.486460403,1.4475458223938225,0.21236720597722714,12.424710424710424,150.98950522502645,87.8069498069498,18877.414469074698,0.20714938030888033,0.03585046993450209,68.47490347490347,1124.6123045273623,3.0998110077220082,4.192589467212761
FTP_CONTROL,1,0,1,Download,7,445,28.1438202247191,2.5456078777932083,2057.9932584269663,60389.903325337706,99.17752808988764,1043039.1752253498,8424.30786516854,9604700206.689493,167288.08314606742,64707099.13690697,105933.5595505618,334848876.9430829,1.6244573348314606,0.08042170029204744,47.74606741573034,7305.829900265119,1057.2966292134831,423368.1996515592,0.07445646516853933,0.011532594565893731,856.9280898876405,42785.47797500315,4.484747853932585,1.1693293031396663
