protocol,profile_flows,profile_avg_detecting_total_ms,profile_avg_detecting_detection_only_ms,profile_avg_detecting_flow_table_ms,profile_avg_detecting_other_ms,profile_avg_detecting_detection_ratio,profile_avg_detecting_flow_table_ratio,profile_avg_detecting_other_ratio,profile_avg_detecting_ipc,profile_avg_detecting_llc_misses,profile_avg_detecting_llc_miss_ratio,profile_avg_detecting_branch_miss_per_kinst,protocol_label,family
DNS,7099.0,0.002493,0.001452,0.00046849999999999995,0.0005725,0.580071,0.189286,0.230643,1.8060985,4.8592759999999995,0.17470000000000002,1.5932485,DNS,DNS
HTTP,963.0,0.0071592196261682246,0.005576313084112149,0.0005730233644859813,0.0010093831775700936,0.7777879859813084,0.08019172897196261,0.14202073831775702,2.020675313084112,18.063343878504675,0.16167632242990657,1.3704417429906544,HTTP,HTTP
HTTP_Connect,642.0,0.00721318691588785,0.005657816978193146,0.0005231682242990654,0.0010322017133956387,0.7860020475077881,0.072080007788162,0.14191794470404986,1.837806144080997,21.352803792056072,0.13907032866043614,1.536278218847352,HTTP_Connect,HTTP_Connect
HTTP_Connect.Microsoft365,70.0,0.007124,0.0056895,0.000496,0.000938,0.8004845,0.068953,0.1305625,1.9204085,22.5,0.12139649999999999,1.608539,HTTP_Connect.Microsoft365,HTTP_Connect
HTTP_Connect.Github,55.0,0.006579999999999999,0.0049464999999999995,0.000662,0.000972,0.751716,0.101435,0.146849,1.791228,18.972727499999998,0.11106400000000001,2.0395214999999998,HTTP_Connect.Github,HTTP_Connect
HTTP_Proxy,697.0,0.007313,0.005818,0.0005535,0.0009415000000000001,0.7950029999999999,0.0762,0.128797,2.0391209999999997,13.92109,0.110348,1.1767715,HTTP_Proxy,HTTP_Proxy
MySQL,252.0,0.0050995,0.0032635,0.0005705,0.0012665,0.639444,0.111792,0.2487635,1.8335765,8.1785715,0.1568885,2.3579825000000003,MySQL,MySQL
TLS,103.0,0.023278,0.0215545,0.0004615,0.0012619999999999999,0.9262790000000001,0.019771999999999998,0.053948499999999996,2.276707,141.2718445,0.196017,1.958828,TLS,TLS
TLS.Mozilla,151.0,0.017107999999999998,0.0156875,0.00039749999999999996,0.001023,0.916867,0.02326,0.059873,2.375334,85.592715,0.230501,1.7297574999999998,TLS.Mozilla,TLS
