protocol           , protocol_detected, master_proto, app_proto, category_name , category_id, flows , avg_detect_pkt_in_flow, var_detect_pkt_in_flow, avg_detecting_bytes, var_detecting_bytes, avg_packets_in_flow, var_packets_in_flow, avg_bytes_in_flow, var_bytes_in_flow        , avg_detecting_instructions, var_detecting_instructions, avg_detecting_cycles, var_detecting_cycles, avg_detecting_ipc, var_detecting_ipc, avg_detecting_llc_misses, var_detecting_llc_misses, avg_detecting_llc_refs, var_detecting_llc_refs, avg_detecting_llc_miss_ratio, var_detecting_llc_miss_ratio, avg_detecting_branch_misses, var_detecting_branch_misses, avg_detecting_branch_miss_per_kinst, var_detecting_branch_miss_per_kinst
HTTP.Facebook      ,                 1,            7,       119, SocialNetwork ,           6,     38,               4.000000,               0.000000,          618.394737,         2198.817867,           24.394737,           85.870499,      12908.342105,          106942361.961911,               61726.657895,            57894444.119806,         28894.868421,      91518185.009003,          2.136250,          0.393457,                20.605263,               168.238920,             259.473684,          162242.880886,                     0.079412,                     0.013276,                  154.605263,                21751.238920,                            2.504676,                            1.382868
HTTP.Twitter       ,                 1,            7,       120, SocialNetwork ,           6,     38,               4.000000,               0.000000,          743.947368,        11976.313019,           61.289474,        29273.626731,      57371.894737,        50323266933.304710,               64187.500000,           145764575.671052,         32261.078947,      82948507.441136,          1.989627,          0.322692,                26.342105,               381.804017,             198.631579,           33805.864266,                     0.132618,                     0.048183,                  200.421053,                 9887.612188,                            3.122431,                            0.646622
ICMPV6             ,                 1,            0,       102, Network       ,          14,     37,               1.000000,               0.000000,           80.378378,           92.073046,           44.621622,         1700.505478,       3737.351351,           14160646.065741,                7040.081081,              133048.939372,          8615.783784,      30011842.385683,          0.817114,          0.745301,                32.297297,              2615.830533,             180.918919,           67201.912345,                     0.178518,                     0.051488,                   49.486486,                  695.276844,                            7.029250,                           10.381896
TLS.MS_OneDrive    ,                 1,           91,       221, Cloud         ,          13,     33,               4.000000,               0.000000,          445.000000,           31.090909,           22.000000,            8.666667,       7711.696970,             338229.180900,              155740.484848,             6078834.007339,         55807.575758,      20293727.395776,          2.790669,          0.145636,                37.666667,               470.767677,             225.606061,           36609.511478,                     0.166958,                     0.011065,                  283.909091,                 5118.385675,                            1.822963,                            0.194911
TLS.GoTo           ,                 1,           91,       293, VoIP          ,          10,     32,               4.000000,               0.000000,          512.906250,        15151.084961,          577.906250,       490080.897461,     649898.468750,       716547713006.811523,              139414.500000,              751886.187500,         44663.843750,      62733366.194336,          3.121417,          0.496884,                18.562500,              1073.183594,             145.000000,           47480.937500,                     0.128017,                     0.089823,                  104.000000,                 8103.562500,                            0.745977,                            0.416703
TLS.Cloudflare     ,                 1,           91,       220, Web           ,           5,     31,               4.000000,               0.000000,          450.612903,         3321.914672,           54.774194,         5279.916753,      38211.903226,         6766414132.474506,              140609.580645,             5257757.920914,         43897.774194,      10032011.852237,          3.203114,          0.141026,                10.580645,                33.017690,              91.838710,           33193.812695,                     0.115209,                     0.069024,                  100.354839,                 2623.325702,                            0.713713,                            0.135067
TLS.RUTUBE         ,                 1,           91,       443, Media         ,           1,     30,               4.000000,               0.000000,          763.166667,        10302.605556,          201.333333,       102088.288889,     235321.033333,       187919492895.698883,              138326.600000,              875746.973331,         41691.833333,       5590751.005555,          3.317834,          0.098773,                14.533333,                82.182222,              45.100000,            1784.023333,                     0.322247,                     0.117500,                   70.333333,                 1442.355556,                            0.508458,                            0.076591
HTTP.AWS_S3        ,                 1,            7,       463, Cloud         ,          13,     25,               4.000000,               0.000000,          607.200000,         4128.240000,           21.720000,          169.401600,       9039.200000,          251201349.520000,               58097.800000,            23115622.480000,         26112.000000,       5999792.080000,          2.224946,          0.043507,                12.840000,                47.654400,              79.400000,            1761.920000,                     0.161713,                     0.020599,                  145.160000,                  974.054400,                            2.498546,                            0.175701
SMTPS              ,                 1,            0,        29, Email         ,           3,     24,               4.000000,               0.000000,          400.666667,           40.888889,           50.291667,            0.706597,       5513.041667,             531470.456597,               72772.083333,              156020.243056,         31798.375000,      24672480.151042,          2.288547,          0.259448,                16.041667,               455.456597,             279.000000,          249309.166667,                     0.057497,                     0.019962,                  199.083333,                 1825.493056,                            2.735710,                            0.326951
HTTP.Cloudflare    ,                 1,            7,       220, Media         ,           1,     22,               4.000000,               0.000000,          617.363636,          978.049587,           21.363636,            5.776860,       3791.500000,            1293679.431818,               59001.136364,             2330239.390496,         28083.454545,       7357038.975207,          2.100922,          0.100561,                21.909091,                90.991736,             244.954545,           62251.952479,                     0.089441,                     0.019560,                  156.272727,                 1051.016529,                            2.648639,                            0.280994
TLS.Cachefly       ,                 1,           91,       289, Cloud         ,          13,     22,               4.000000,               0.000000,          427.000000,          214.909091,           42.090909,          216.719008,      12291.227273,           36264694.266529,               92282.772727,               80988.993803,         34493.227273,       5396467.084711,          2.675388,          0.106209,                18.454545,               126.429752,             136.272727,            4623.743802,                     0.135424,                     0.016950,                  116.500000,                 1519.340909,                            1.262424,                            0.177088
HTTP.Canonical     ,                 1,            7,       169, Cloud         ,          13,     21,               4.000000,               0.000000,          483.857143,         2621.836735,          237.952381,       194700.997732,     280186.761905,       294577944129.800476,               50556.476190,             6567420.344671,         24830.190476,      27254151.011338,          2.036089,          0.490394,                14.047619,               257.950113,             251.190476,           81105.868481,                     0.055924,                     0.006093,                  127.333333,                 2767.650794,                            2.518635,                            1.128443
TLS.Tumblr         ,                 1,           91,        90, SocialNetwork ,           6,     20,               4.000000,               0.000000,          686.800000,        17429.460000,           29.750000,           22.887500,       5257.150000,            5413055.127500,              138960.750000,              758305.387501,         43754.400000,       1565326.140000,          3.175926,          0.021936,                16.500000,               108.550000,              89.100000,            1744.390000,                     0.185185,                     0.026669,                   97.900000,                  188.990000,                            0.704515,                            0.009188
TLS.Tor            ,                 1,           91,       163, VPN           ,           2,     19,               4.000000,               0.000000,          441.105263,          316.515235,           21.368421,           63.180055,       6563.368421,           16502123.916898,              144395.368421,           126473630.337948,         46174.263158,      14452062.404432,          3.127183,          0.102666,                19.000000,               156.631579,              73.842105,            1418.975069,                     0.257306,                     0.030524,                  110.789474,                 3157.429363,                            0.767265,                            0.167674
BJNP               ,                 1,            0,       204, System        ,          18,     19,               1.000000,               0.000000,           67.578947,           78.980609,          215.842105,        40529.080332,      14886.947368,          200231944.155125,                7323.894737,              371602.936288,          6119.736842,      10536330.193906,          1.196766,          0.546156,                10.789474,              1092.797784,              39.210526,            3777.429363,                     0.275168,                     0.000000,                   29.315789,                  222.847645,                            4.002760,                            3.976652
IRC                ,                 1,            0,        65, Chat          ,           9,     18,              17.222222,               0.395062,         1316.555556,         1935.802469,           51.777778,           25.728395,       4064.444444,             114171.358025,              126491.222222,             3860801.061729,         91080.111111,     212663960.987655,          1.388791,          0.121194,                47.666667,             11313.666667,            1053.444444,          103661.691358,                     0.045248,                     0.005876,                  809.111111,                14759.209877,                            6.396579,                            0.902026
TLS.NetFlix        ,                 1,           91,       133, Video         ,          26,     18,               4.000000,               0.000000,          438.555556,            5.802469,           36.500000,          548.138889,      19324.611111,          738154453.348765,              139572.000000,             1226750.444443,         41975.277778,       1970310.978395,          3.325100,          0.033885,                14.777778,                47.061728,              56.222222,             672.061728,                     0.262846,                     0.061526,                   66.277778,                  458.756173,                            0.474864,                            0.023894
HTTP.AmazonAWS     ,                 1,            7,       265, Cloud         ,          13,     18,               4.000000,               0.000000,          585.611111,         7678.793210,           27.888889,           40.876543,       2358.888889,             172429.987654,               68217.500000,           567132703.138889,         33464.166667,     178767371.027778,          2.038524,          0.154803,                26.055556,               367.719136,             153.111111,            4863.765432,                     0.170174,                     0.015791,                  220.333333,                25081.555556,                            3.229865,                            0.000000
QUIC.YouTube       ,                 1,          188,       124, Media         ,           1,     17,               1.000000,               0.000000,         1392.000000,            0.000000,           40.000000,         1008.352941,      22501.235294,          850117900.768166,               14479.470588,              615154.013841,          8994.705882,       2327326.442907,          1.609777,          0.166506,                13.235294,                96.768166,              73.588235,            4253.889273,                     0.179856,                     0.059164,                   45.058824,                  356.408304,                            3.111911,                            1.537217
HTTP               ,                 1,            0,         7, Media         ,           1,     16,               4.000000,               0.000000,          600.750000,         2208.562500,           56.000000,         1115.750000,      41384.687500,         1633277712.339844,               65729.937500,            69127851.183594,         30035.250000,      37971367.312500,          2.188427,          0.220263,                25.875000,              1019.984375,             149.437500,           37371.371094,                     0.173149,                     0.036346,                  170.250000,                 6878.062500,                            2.590144,                            0.975082
MDNS               ,                 1,            0,         8, Network       ,          14,     15,               1.000000,               0.000000,          193.800000,         7393.493333,          776.266667,       241458.995556,     104851.800000,         3557114037.360001,               19245.866667,            24099869.182222,         15213.600000,      50527319.706667,          1.265044,          0.456114,                17.733333,              1789.528889,             214.600000,          216118.506667,                     0.082634,                     0.005523,                  152.733333,                 3138.195556,                            7.935903,                            6.250084
TLS.Github         ,                 1,           91,       203, Collaborative ,          15,     15,               4.000000,               0.000000,          441.600000,           30.506667,           49.733333,         2208.995556,      37885.933333,         2462494444.328889,              140008.800000,             2674034.826668,         42037.066667,       7433243.262222,          3.330603,          0.121209,                 5.000000,                38.800000,              35.266667,             485.128889,                     0.141777,                     0.009040,                   52.466667,                  420.382222,                            0.374738,                            0.021378
TLS.Instagram      ,                 1,           91,       211, SocialNetwork ,           6,     15,               4.000000,               0.000000,          448.600000,           31.440000,           93.066667,        14204.462222,      84558.400000,        22613609867.706665,              140390.533333,              475720.115559,         43439.133333,       9191004.515556,          3.231891,          0.131532,                17.600000,               482.373333,              97.400000,            5051.973333,                     0.180698,                     0.033269,                   67.133333,                  529.582222,                            0.478190,                            0.026938
HTTP.DisneyPlus    ,                 1,            7,        71, Streaming     ,          17,     14,               4.000000,               0.000000,         1150.000000,       327532.142857,           76.428571,        11565.530612,      79271.571429,        20291586956.959183,              189735.285714,         21620854467.346939,         83144.428571,    3770537011.102041,          2.281996,          0.000000,                57.928571,              7248.494898,             395.000000,          181229.428571,                     0.146655,                     0.022079,                  637.785714,               323409.168367,                            3.361450,                            1.580487
TLS.GoogleMaps     ,                 1,           91,       123, Web           ,           5,     14,               4.000000,               0.000000,          448.357143,          243.086735,          154.857143,        82586.836735,     118402.357143,        70006277953.943878,              139075.928571,              132698.923466,         42250.357143,       2556824.372449,          3.291710,          0.043753,                11.214286,                64.454082,              72.642857,            3582.372449,                     0.154376,                     0.036368,                   70.785714,                  795.596939,                            0.508972,                            0.040608
TLS.DirecTV        ,                 1,           91,       318, Streaming     ,          17,     13,               4.000000,               0.000000,          663.461538,        28811.940828,          146.769231,        18940.331361,     152916.538462,        29664875375.633133,              136106.769231,           172610628.946751,         41560.230769,       4623496.485207,          3.274928,          0.026375,                14.846154,                71.976331,              72.846154,            3162.899408,                     0.203801,                     0.061838,                   77.615385,                 1270.082840,                            0.570254,                            0.219133
IGMP               ,                 1,            0,        82, Network       ,          14,     12,               1.000000,               0.000000,           60.000000,            0.000000,            4.416667,           14.076389,        265.333333,              50778.888889,                6475.333333,             2857791.555556,          8014.000000,      51080211.333333,          0.808003,          0.510331,                30.083333,              3255.243056,             175.083333,           46259.076389,                     0.171823,                     0.005240,                   59.750000,                 1068.687500,                            9.227324,                            0.000000
HTTP.Huawei        ,                 1,            7,       398, Web           ,           5,     12,               4.000000,               0.000000,          572.416667,          482.243056,           93.000000,         4632.000000,      75271.583333,         6752217760.576390,               55462.416667,             3345028.909722,         23533.666667,      12909654.388889,          2.356727,          0.326122,                17.000000,                45.166667,             138.666667,           18405.222222,                     0.122596,                     0.024367,                  111.666667,                 3922.722222,                            2.013375,                            1.219648
TLS.Huawei         ,                 1,           91,       398, Web           ,           5,     12,               4.000000,               0.000000,          725.666667,        15049.555556,           85.916667,         3167.576389,      59336.166667,         4376417394.472223,              140116.583333,              816011.243053,         44153.083333,      20410779.409722,          3.173427,          0.304865,                15.833333,               156.472222,              48.166667,            1638.138889,                     0.328720,                     0.033356,                  122.750000,                 9832.687500,                            0.876056,                            0.521964
TLS.Taobao         ,                 1,           91,       436, Shopping      ,          27,     12,               4.166667,               0.138889,          521.250000,        22038.687500,           29.583333,          112.743056,       9236.500000,           44944373.083333,              142021.250000,            15615379.854168,         43675.416667,       2814896.409723,          3.251743,          0.020989,                18.666667,                80.222222,              79.583333,            1232.243056,                     0.234555,                     0.052594,                   83.666667,                  575.055556,                            0.589114,                            0.026715
HTTP.Espn          ,                 1,            7,       466, Streaming     ,          17,     12,               4.000000,               0.000000,          566.333333,            0.388889,          253.083333,         2359.743056,     274219.666667,         4353582653.555542,               76992.916667,               99090.243054,         32667.000000,      68252630.000000,          2.356902,          0.757567,                33.583333,               360.909722,             246.083333,          127399.743056,                     0.136471,                     0.046388,                  163.583333,                26960.409722,                            2.124654,                            4.540470
NetBIOS.SMBv1      ,                 1,           10,        16, System        ,          18,     11,               3.181818,              21.421488,          551.000000,       378759.636364,          466.727273,       136524.561983,     123260.727273,         9973619915.834709,               30774.181818,          1688084842.876033,         22896.181818,     860851171.239669,          1.344075,          0.000000,                11.454545,               339.157025,             190.545455,          141194.975207,                     0.060115,                     0.063647,                  225.363636,                77990.958678,                            7.323140,                           12.610806
TLS.Apple          ,                 1,           91,       140, Web           ,           5,     11,               4.000000,               0.000000,          413.454545,          209.884298,         1628.727273,      6212668.380165,    1697505.545455,      6331770536893.703125,               89405.363636,             2779639.140496,         35391.181818,      70275719.421488,          2.526205,          0.740893,                22.727273,               511.652893,             305.636364,          494686.413223,                     0.074360,                     0.085220,                  111.909091,                 4938.082645,                            1.251704,                            0.599899
HTTP.SOAP          ,                 1,            7,       253, Web           ,           5,     11,               4.000000,               0.000000,          594.000000,          250.000000,           28.090909,          122.628099,      19075.636364,           75363556.958678,               59246.272727,              494077.289256,         30560.727273,       9198852.743802,          1.938641,          0.115952,                52.000000,               463.636364,             158.818182,            3111.421488,                     0.327418,                     0.018162,                  159.272727,                 1428.925620,                            2.688316,                            0.412339
TLS.AmazonAWS      ,                 1,           91,       265, Cloud         ,          13,     11,               4.000000,               0.000000,          497.545455,          814.975207,           25.727273,           30.743802,       8776.090909,            4958639.173554,              149724.272727,            55526762.743797,         48088.181818,      14926713.239670,          3.113536,          0.095401,                14.000000,                62.181818,              92.636364,            3563.867769,                     0.151129,                     0.024551,                  126.000000,                 4880.363636,                            0.841547,                            0.176725
TLS.Deezer         ,                 1,           91,       210, Music         ,          25,     10,               4.000000,               0.000000,          449.600000,          278.440000,           30.200000,          131.760000,      18385.300000,          124242553.410000,              138869.600000,              184158.040001,         48731.000000,       7653132.000000,          2.849718,          0.082264,                33.700000,                79.010000,             141.100000,            1861.690000,                     0.238838,                     0.004104,                  178.100000,                 4679.890000,                            1.282498,                            0.245241
HTTP.QQ            ,                 1,            7,        48, Chat          ,           9,      9,               4.000000,               0.000000,          687.000000,        36282.000000,           61.888889,         2452.320988,      45272.888889,         2539366563.876543,               61054.777778,           171069794.172839,         28787.777778,     165582503.950617,          2.120858,          0.695207,                37.888889,              3403.654321,             268.000000,          234697.111111,                     0.141376,                     0.085457,                  178.666667,                26506.222222,                            2.926334,                            0.588402
HTTP.Mozilla       ,                 1,            7,       125, Web           ,           5,      8,               4.000000,               0.000000,          723.125000,        18014.859375,         4417.375000,     19909242.234375,    5508083.125000,     30421156339598.359375,               67732.625000,           103532855.234375,         43210.125000,     240158243.109375,          1.567517,          0.596153,                98.000000,             14318.000000,             853.250000,          580023.937500,                     0.114855,                     0.003160,                  384.750000,                49481.687500,                            5.680424,                            2.260672
TLS.DisneyPlus     ,                 1,           91,        71, Streaming     ,          17,      7,               4.000000,               0.000000,          581.857143,        24630.122449,          170.000000,        21863.142857,     166830.857143,        29041811873.836735,              144165.857143,             5809229.551022,         45824.142857,       3020134.408164,          3.146068,          0.049376,                11.857143,               128.408163,              67.142857,             961.836735,                     0.176596,                     0.040064,                  124.714286,                 1065.918367,                            0.865075,                            0.053436
TLS.Xiaomi         ,                 1,           91,       287, Web           ,           5,      7,               4.000000,               0.000000,          435.857143,            2.122449,           18.142857,            1.265306,       6819.000000,              13516.857143,              137941.857143,             4724782.408165,         45503.714286,      19200953.918368,          3.031442,          0.219402,                18.714286,               189.918367,              74.714286,            1341.061224,                     0.250478,                     0.022788,                  162.571429,                12873.102041,                            1.178550,                            0.642671
HTTP.Naver         ,                 1,            7,       433, Web           ,           5,      7,               4.000000,               0.000000,          832.857143,        16172.408163,           14.000000,           96.000000,       2752.000000,            7085790.857143,              162381.714286,          2031008251.346939,         85524.142857,     671791154.408163,          1.898665,          0.206564,               175.571429,              7300.244898,             904.571429,          284427.387755,                     0.194093,                     0.009749,                  928.571429,               125657.959184,                            5.718448,                            0.000000
HTTP.AppleiTunes   ,                 1,            7,       145, Streaming     ,          17,      6,               4.000000,               0.000000,          575.666667,          359.222222,           36.666667,            4.888889,       9080.666667,              51879.222222,               59033.166667,              125549.138889,         28169.833333,      15091207.472222,          2.095616,          0.214275,                27.666667,               159.888889,             104.666667,            2479.222222,                     0.264331,                     0.033522,                  141.833333,                 1435.472222,                            2.402604,                            0.383674
HTTP.Apple         ,                 1,            7,       140, Web           ,           5,      5,               4.000000,               0.000000,          787.200000,          153.760000,           10.000000,            0.000000,       1483.400000,                231.040000,               67142.000000,            22374292.000000,         37341.600000,      86076075.440000,          1.798048,          0.495170,                25.800000,               352.960000,             636.000000,          449586.800000,                     0.040566,                     0.029382,                  300.600000,                14946.640000,                            4.477078,                            2.541963
TLS.PlayStore      ,                 1,           91,       228, SoftwareUpdate,          19,      5,               4.000000,               0.000000,          440.400000,            3.840000,           37.000000,          252.800000,      10014.600000,           10230456.640000,              141721.000000,             2590232.799999,         47888.600000,      25941227.440000,          2.959389,          0.281888,                32.400000,               143.840000,              90.600000,            3485.440000,                     0.357616,                     0.069749,                  186.800000,                 9636.560000,                            1.318083,                            0.511416
DHCPV6             ,                 1,            0,       103, Network       ,          14,      4,               1.000000,               0.000000,          163.000000,           12.000000,         4850.000000,      6774621.500000,     799522.000000,       185518376929.500000,               13791.500000,               84604.250000,         20422.000000,      27465961.000000,          0.675326,          0.108784,                63.250000,              1062.687500,             390.000000,           33356.500000,                     0.162179,                     0.000319,                  163.250000,                  556.687500,                           11.837001,                            3.395131
TLS.TeamViewer     ,                 1,           91,       148, RemoteAccess  ,          12,      4,               4.000000,               0.000000,          450.250000,            9.187500,          297.000000,        78425.000000,     330260.500000,       104973743752.750000,              137694.750000,            10006362.187500,         52113.500000,      70594651.250000,          2.642209,          0.501592,                46.000000,               769.500000,             388.250000,          182444.687500,                     0.118480,                     0.024889,                  253.250000,                 6385.687500,                            1.839213,                            0.283174
HTTP.Instagram     ,                 1,            7,       211, SocialNetwork ,           6,      4,               4.000000,               0.000000,          566.000000,           22.000000,           43.000000,          121.000000,      23632.500000,             668258.750000,               54591.250000,              326441.687500,         27420.250000,       4868146.687500,          1.990910,          0.083061,                20.000000,               119.500000,             127.000000,            7592.500000,                     0.157480,                     0.021235,                  157.250000,                  788.187500,                            2.880498,                            0.282013
TLS.Pastebin       ,                 1,           91,       232, Download      ,           7,      4,               4.000000,               0.000000,          440.000000,           29.000000,          177.250000,        21111.187500,     104757.500000,         8876872662.750000,              136445.000000,             1721304.000000,         44056.000000,       4087045.000000,          3.097081,          0.056736,                15.000000,               128.500000,              90.250000,            1731.187500,                     0.166205,                     0.014904,                  153.500000,                 4970.750000,                            1.124995,                            0.271855
TLS.DigitalOcean   ,                 1,           91,       442, Web           ,           5,      4,               4.000000,               0.000000,          441.000000,            0.000000,          319.750000,        81110.687500,     346311.750000,       113771131363.187500,              136592.000000,               28293.500000,         46826.500000,      18302856.750000,          2.916981,          0.203784,                15.500000,                84.250000,             216.000000,           59653.500000,                     0.071759,                     0.023044,                  165.250000,                 8689.687500,                            1.209807,                            0.464531
HTTP.Yandex        ,                 1,            7,        25, Web           ,           5,      3,               4.000000,               0.000000,          642.333333,         3809.555556,           22.666667,          206.888889,      11816.666667,          159243716.222222,               57757.333333,             7182251.555555,         27170.000000,       1782446.000000,          2.125776,          0.005839,                25.666667,               337.555556,             115.333333,             296.222222,                     0.222543,                     0.009385,                  131.666667,                  130.888889,                            2.279653,                            0.061638
TLS.Amazon         ,                 1,           91,       178, Web           ,           5,      3,               4.000000,               0.000000,          464.666667,           88.888889,           41.666667,          304.888889,      17889.666667,           83839494.888889,              146782.666667,             6566468.222225,         43930.666667,         20994.888889,          3.341235,          0.002749,                18.333333,                10.888889,              76.666667,             286.888889,                     0.239130,                     0.009979,                   87.000000,                  348.666667,                            0.592713,                            0.019868
QUIC               ,                 1,            0,       188, Web           ,           5,      3,               1.000000,               0.000000,         1392.000000,            0.000000,          248.000000,       120050.666667,     229854.333333,       103631048594.888885,               25749.666667,              404497.555555,         15426.000000,       1065124.666667,          1.669238,          0.036156,                27.333333,               410.888889,              93.000000,             456.000000,                     0.293907,                     0.092088,                   83.666667,                  934.888889,                            3.249233,                            1.485739
HTTP.MpegDash      ,                 1,            7,       291, Advertisement ,         101,      3,               4.000000,               0.000000,          999.000000,         8474.000000,          962.666667,      1773552.888889,    1071913.000000,      2284714457084.666504,               65636.000000,            32249874.666667,         29597.333333,       5676123.555556,          2.217632,          0.018102,                56.333333,               240.888889,             137.666667,             782.888889,                     0.409201,                     0.021481,                  184.000000,                  288.666667,                            2.803340,                            0.291628
HTTP.Dailymotion   ,                 1,            7,       322, Streaming     ,          17,      3,               4.000000,               0.000000,          530.000000,            0.000000,           58.000000,            4.666667,      38320.000000,           17723798.000000,               51757.333333,               24507.555555,         20998.000000,        673040.666667,          2.464870,          0.025829,                19.333333,                 1.555556,              88.333333,            2290.888889,                     0.218868,                     0.035415,                   66.666667,                  530.888889,                            1.288062,                            0.200367
TLS.Naver          ,                 1,           91,       433, Web           ,           5,      3,               4.000000,               0.000000,          452.666667,          150.222222,           29.333333,          193.555556,       9301.333333,           13847626.888889,              137857.666667,               11553.555557,         43034.000000,       2866878.000000,          3.203459,          0.046195,                20.666667,               160.222222,              53.666667,               1.555556,                     0.385093,                     0.048007,                   93.666667,                  266.888889,                            0.679445,                            0.013802
TLS.ParamountPlus  ,                 1,           91,       439, Streaming     ,          17,      3,               4.000000,               0.000000,          433.000000,            2.000000,           26.000000,           16.666667,       9660.333333,           14380876.222222,              141221.666667,                9857.555561,         44902.333333,      10016329.555555,          3.145085,          0.145316,                37.666667,               219.555556,             115.000000,            2944.666667,                     0.327536,                     0.032916,                   97.666667,                 1240.888889,                            0.691584,                            0.062192
TLS.AWS_API_Gateway,                 1,           91,       459, Cloud         ,          13,      3,               4.000000,               0.000000,          488.666667,           37.555556,           41.666667,          138.888889,      12700.333333,           10901336.888889,              151106.666667,               73504.888893,         51523.333333,       5267029.555555,          2.932781,          0.051861,                 8.000000,                 0.666667,             118.333333,            2958.222222,                     0.067606,                     0.002940,                  189.666667,                 4505.555556,                            1.255184,                            0.200836
TLS.BitTorrent     ,                 1,           91,        37, Download      ,           7,      2,               4.000000,               0.000000,          437.000000,            4.000000,          273.000000,        38809.000000,     254901.500000,        40578275040.250000,              138992.000000,               28224.000000,         49123.000000,         89401.000000,          2.829469,          0.001137,                40.000000,               441.000000,             150.000000,            2916.000000,                     0.266667,                     0.135103,                  175.500000,                11130.250000,                            1.262663,                            0.580780
HTTP.Xbox          ,                 1,            7,        47, Game          ,           8,      2,               4.000000,               0.000000,          384.000000,            0.000000,           10.500000,            0.250000,       1096.000000,                900.000000,               47992.500000,               20022.250000,         22078.000000,       1401856.000000,          2.173770,          0.044013,                27.500000,               110.250000,             115.000000,             100.000000,                     0.239130,                     0.017552,                  110.000000,                  900.000000,                            2.292025,                            0.407792
HTTP.GoogleMaps    ,                 1,            7,       123, Web           ,           5,      2,               4.000000,               0.000000,          569.500000,           20.250000,           32.000000,            0.000000,       5158.000000,             744769.000000,               53771.500000,                 462.250000,         21139.500000,       1363056.250000,          2.543651,          0.058934,                 9.000000,                 1.000000,              27.500000,             156.250000,                     0.327273,                     0.135115,                   72.000000,                  225.000000,                            1.338999,                            0.077221
HTTP.Cloudflare    ,                 1,            7,       220, Web           ,           5,      2,               4.000000,               0.000000,          599.000000,         1521.000000,           44.000000,            4.000000,      25685.500000,               5550.250000,               55411.500000,              166872.250000,         25869.000000,       1221025.000000,          2.142004,          0.031242,                18.500000,                12.250000,              52.000000,              49.000000,                     0.355769,                     0.025253,                  158.500000,                 1806.250000,                            2.860417,                            0.654404
TLS.SoundCloud     ,                 1,           91,       234, Music         ,          25,      2,               4.000000,               0.000000,          439.000000,            0.000000,           30.000000,          196.000000,       8453.500000,            6207572.250000,              138937.000000,               21025.000000,         43193.500000,       4090506.250000,          3.216618,          0.070347,                 3.000000,                 1.000000,              45.000000,             676.000000,                     0.066667,                     0.002683,                  105.000000,                  676.000000,                            0.755738,                            0.035612
HTTP.SOAP          ,                 1,            7,       253, SoftwareUpdate,          19,      2,               4.000000,               0.000000,          647.000000,            0.000000,           14.000000,            1.000000,       6967.500000,             916806.250000,               61692.000000,                2304.000000,         41257.500000,      23382060.250000,          1.495292,          0.095131,                56.500000,               552.250000,             585.500000,           83810.250000,                     0.096499,                     0.001082,                  314.000000,                  900.000000,                            5.089801,                            0.244225
HTTP.Alibaba       ,                 1,            7,       274, Web           ,           5,      2,               4.000000,               0.000000,          551.000000,           81.000000,           21.500000,          132.250000,      15611.000000,          206870689.000000,               60272.500000,              689730.250000,         31962.500000,       1017072.250000,          1.885725,          0.017512,                32.500000,                12.250000,             211.500000,           15500.250000,                     0.153664,                     0.065724,                  210.000000,                  400.000000,                            3.484176,                            0.180835
HTTP.Azure         ,                 1,            7,       276, Cloud         ,          13,      2,               4.000000,               0.000000,          637.500000,         8010.250000,           77.000000,         1681.000000,      61408.500000,         2801955422.250000,               72327.000000,           145154304.000000,         41477.000000,      86490000.000000,          1.743786,          0.094530,                69.500000,               380.250000,             838.000000,          483025.000000,                     0.082936,                     0.055935,                  288.500000,                13806.250000,                            3.988829,                            0.000000
HTTP.AccuWeather   ,                 1,            7,       280, Web           ,           5,      2,               4.000000,               0.000000,          629.000000,            0.000000,           15.500000,            0.250000,       5764.500000,               3906.250000,               73924.000000,               70225.000000,         41082.500000,       2587272.250000,          1.799404,          0.013147,                17.000000,                 1.000000,             356.000000,           17956.000000,                     0.047753,                     0.000992,                  345.000000,                   64.000000,                            4.666955,                            0.019794
HTTP.MpegDash      ,                 1,            7,       291, Media         ,           1,      2,               4.000000,               0.000000,          660.000000,            9.000000,          970.500000,       784110.250000,    1136598.500000,      1059749801922.250000,               70971.500000,               21170.250000,         36753.000000,      30680521.000000,          1.931040,          0.268862,                 8.500000,                72.250000,             115.000000,            4900.000000,                     0.073913,                     0.000000,                  240.000000,                  729.000000,                            3.381639,                            0.155426
AWS_EC2            ,                 1,            0,       461, Cloud         ,          13,      2,              21.000000,               1.000000,         7767.000000,         4356.000000,         1644.500000,      2574420.250000,     543154.000000,       284413156416.000000,              292647.500000,             9311652.250000,        134553.000000,     279792529.000000,          2.174961,          0.200326,                47.000000,                 4.000000,             956.000000,          541696.000000,                     0.049163,                     0.018922,                  846.500000,                87320.250000,                            2.892558,                            0.900804
HTTP.VK            ,                 1,            7,        22, SocialNetwork ,           6,      1,               4.000000,               0.000000,          513.000000,            0.000000,           49.000000,            0.000000,      29651.000000,                  0.000000,               49481.000000,                   0.000000,         24796.000000,             0.000000,          1.995523,          0.000000,                49.000000,                 0.000000,              82.000000,               0.000000,                     0.597561,                     0.000000,                  116.000000,                    0.000000,                            2.344334,                            0.000000
